Filename,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
DEL_SEV_2023-02-20-14.00-3-31.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-396.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-14.30-1-72.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-17.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-261.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-22.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-26.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-49.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-18-11.00-1-44.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-151.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-4.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-161.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-1-20.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-581.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-66.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-406.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-85.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-491.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-101.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-301.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-11.00-1-14.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
UP_SEV_2023-02-18-11.00-1-38.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-136.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-97.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-54.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-336.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-351.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-366.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-306.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-211.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-341.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-20-08.30-1-33.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-261.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-14.30-1-90.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-68.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-18-11.00-1-77.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-36.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-19-14.30-1-17.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-536.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-1-5.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-66.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-20-08.30-1-36.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-161.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-251.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-276.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-421.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-241.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-216.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-37.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-656.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-646.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-81.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-366.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-45.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-281.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-231.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-62.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-20-08.30-1-57.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-471.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-19-14.30-1-5.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
UP_SEV_2023-02-18-14.30-1-61.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-20.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-76.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-121.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-11.00-1-4.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-65.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-20-08.30-2.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
UP_SEV_2023-02-20-08.30-1-44.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-68.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-11.00-1-116.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
UP_SEV_2023-02-18-11.00-1-84.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-441.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-35.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-14.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-30.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-131.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-18.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-20-08.30-1-59.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-1.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-486.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-20.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-506.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-22.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-716.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-20-08.30-1-43.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-196.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-119.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-18-14.30-1-84.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-25.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-34.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-14.30-1-50.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-122.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-18-14.30-5.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-356.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-11.00-1-60.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-371.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-511.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-11.00-1-88.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-431.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-416.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-271.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-731.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-381.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-391.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-86.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-136.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-126.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-321.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-20-08.30-1-55.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-726.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-631.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-8.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-79.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-16-18.00-1-13.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-20-08.30-1-61.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-60.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-07-14.00-3.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-44.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-91.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-91.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-19-14.30-1-10.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-251.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-17.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-82.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-16-18.00-1-11.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-11.00-1-65.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-451.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-19-14.30-1-20.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-61.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-71.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-20-08.30-1-70.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-401.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-561.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-606.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-18-14.30-1-73.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
UP_SEV_2023-02-18-11.00-1-9.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-186.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-59.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-18-14.30-1-30.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-591.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-20-08.30-1-72.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-261.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-401.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-266.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-73.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-15.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-171.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-81.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-11.00-1-15.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
UP_SEV_2023-02-18-14.30-1-63.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-211.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-56.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-44.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-13.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-106.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-14.30-1-43.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
UP_SEV_2023-02-20-08.30-1-68.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-17.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-4.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-107.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-18-11.00-1-62.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
UP_SEV_2023-02-18-11.00-1-30.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
UP_SEV_2023-02-18-14.30-1-13.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-87.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-451.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-20-08.30-1-4.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-706.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-42.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-226.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-176.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-18-14.30-1-35.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
UP_SEV_2023-02-20-08.30-1-38.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-3-296.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-236.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-47.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-61.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-191.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-86.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-120.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-16.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-38.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-22-14.00-1-31.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-1.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-14.30-1-93.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-206.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-671.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-21.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-591.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-20-08.30-1-50.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-446.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-93.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-40.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-9.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-18-11.00-1-36.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-10.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-21.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-20-08.30-5.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-11.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-18-11.00-1-86.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-701.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-18-11.00-1-78.jpg,320,409.0,352.0,2.0,94.0,22.0,105.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-391.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-596.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-426.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-26.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-19-14.30-1-49.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-616.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-111.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-486.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
UP_SEV_2023-02-19-14.30-1-4.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-511.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-7.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-14.30-3.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-65.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-19-14.30-1-45.jpg,357,303.0,183.0,2.0,6.0,23.0,15.0,f_Severe
DEL_SEV_2023-02-07-14.00-2-9.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-67.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-12.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
UP_SEV_2023-02-20-08.30-1-48.jpg,331,356.0,248.0,2.0,109.0,11.0,83.0,f_Severe
UP_SEV_2023-02-18-14.30-1-27.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-6.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-571.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-37.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
UP_SEV_2023-02-18-14.30-1-62.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-736.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
UP_SEV_2023-02-18-14.30-1-108.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-206.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-17-13.00-1-37.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-20-14.00-1-686.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
DEL_SEV_2023-02-22-14.00-2-211.jpg,450,500.0,480.0,91.0,78.0,17.0,47.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-131.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-104.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
UP_SEV_2023-02-18-14.30-1-53.jpg,331,292.0,182.0,2.0,7.0,31.0,20.0,f_Severe
DEL_SEV_2023-02-07-14.00-1-94.jpg,449,337.0,198.0,23.0,24.0,13.0,57.0,f_Severe
DEL_SEV_2023-02-17-13.00-2-62.jpg,372,348.0,199.0,25.0,67.0,10.0,107.0,f_Severe
DEL_SEV_2023-02-16-18.00-2-5.jpg,330,418.0,357.0,12.0,106.0,7.0,119.0,f_Severe
DEL_SEV_2023-02-20-14.00-2-196.jpg,363,257.0,139.0,41.0,65.0,35.0,83.0,f_Severe
